date,name,category,value
2020-09-29,Holo,Uncategorized,83
2020-09-29,Nexo,Financial Service,76
2020-09-29,iExec RLC,Computing,75
2020-09-29,KuCoin Shares,Exchange,72
2020-09-29,Centrality,Marketplace,70
2020-09-29,Mixin,Social,70
2020-09-29,Bancor,Exchange,70
2020-09-29,MCO,Financial Service,68
2020-09-29,aelf,Computing,56
2020-09-29,SingularityNET,Marketplace,50
2020-09-29,Gnosis,Prediction,49
2020-09-29,Enigma,Marketplace,47
2020-09-29,MaidSafeCoin,Uncategorized,43
2020-09-29,Aurora,Business Service,42
2020-09-29,Power Ledger,Energy,37
2020-09-29,Pundi X,Financial Service,33
2020-09-29,Digitex Futures,Exchange,30
2020-09-29,Bluzelle,Storage,29
2020-09-29,Nectar,Exchange,28
2020-09-29,Waltonchain,IoT,28
2020-09-29,CRYPTO20,Uncategorized,25
2020-09-29,Dragonchain,Uncategorized,24
2020-09-29,Polymath,Investing Tool,22
2020-09-29,Loom Network,Social,21
2020-09-29,Metal,Financial Service,21
2020-09-29,FunFair,Gaming,20
2020-09-29,Cindicator,Investing Tool,20
2020-09-29,Everipedia,Education,19
2020-09-29,CasinoCoin,Gambling,19
2020-09-29,Civic,Identity,18
2020-09-29,Dent,Uncategorized,18
2020-09-29,Nimiq,Proof of Work (PoW),18
2020-09-29,Dynamic Trading Rights,Exchange,18
2020-09-29,Quantstamp,Uncategorized,18
2020-09-29,Fusion,Uncategorized,18
2020-09-29,PRIZM,Proof of Stake (PoS),17
2020-09-29,SaluS,Proof of Stake (PoS),17
2020-09-29,Gas,Uncategorized,16
2020-09-29,Ignis,Uncategorized,16
2020-09-29,Hifi Finance,Communication,16
2020-09-29,Project Pai,Identity,15
2020-09-29,Vertcoin,Proof of Work (PoW),15
2020-09-29,Cred,Financial Service,14
2020-09-29,Metaverse ETP,Identity,14
2020-09-29,Groestlcoin,Proof of Work (PoW),14
2020-09-29,Populous,Marketplace,14
2020-09-29,QASH,Uncategorized,14
2020-09-29,Unobtanium,Proof of Work (PoW),13
2020-09-29,Nexus,Proof of Stake (PoS),13
2020-09-29,Factom,Proof of Stake (PoS),13
2020-09-29,Apollo Currency,Marketplace,12
2020-09-29,QuarkChain,Computing,12
2020-09-29,Aidos Kuneen,Proof of Work (PoW),12
2020-09-29,Kin,Uncategorized,11
2020-09-29,Nxt,Proof of Stake (PoS),10
2020-09-29,DigixDAO,Uncategorized,10
2020-09-29,Einsteinium,Proof of Work (PoW),10
2020-09-29,RChain,Uncategorized,10
2020-09-29,Telcoin,Uncategorized,10
2020-09-29,High Performance Blockchain,Software,10
2020-09-29,Raiden Network Token,Uncategorized,9
2020-09-29,GoChain,Software,9
2020-09-29,TenX,Financial Service,9
2020-09-29,Skycoin,Uncategorized,9
2020-09-29,Santiment Network Token,Investing Tool,9
2020-09-29,LBRY Credits,Proof of Work (PoW),9
2020-09-29,MIR COIN,Business Service,9
2020-09-29,Achain,Proof of Stake (PoS),9
2020-09-29,NavCoin,Proof of Stake (PoS),9
2020-09-29,PumaPay,Business Service,8
2020-09-29,Ubiq,Proof of Work (PoW),8
2020-09-29,Quark,Proof of Work (PoW),8
2020-09-29,CyberMiles,Marketplace,8
2020-09-29,Time New Bank,Uncategorized,8
2020-09-29,Neblio,Proof of Stake (PoS),8
2020-09-29,HYCON,Computing,8
2020-09-29,Blocknet,Proof of Stake (PoS),7
2020-09-29,Capricoin+,Uncategorized,7
2020-09-29,Gifto,Uncategorized,7
2020-09-29,Bezant,Marketplace,7
2020-09-29,Wagerr,Gambling,7
2020-09-29,ODEM,Education,7
2020-09-29,Lightning Bitcoin,Proof of Work (PoW),7
2020-09-29,Peercoin,Proof of Work (PoW),7
2020-09-29,Spectre.ai Dividend Token,Investing Tool,7
2020-09-29,Propy,Real Estate,7
2020-09-29,Bread,Financial Service,7
2020-09-29,Burst,Uncategorized,6
2020-09-29,ProximaX,Business Service,6
2020-09-29,BnkToTheFuture,Investing Tool,6
2020-09-29,Endor Protocol,Prediction,6
2020-09-29,Aeon,Privacy,6
2020-09-29,Veritaseum,Uncategorized,6
2020-09-29,GameCredits,Gaming,6
2020-09-29,Dynamic,Uncategorized,6
2020-09-29,Namecoin,Proof of Work (PoW),6
2020-09-29,MOAC,Uncategorized,6
2020-09-29,Bibox Token,Financial Service,6
2020-09-29,Dero,Proof of Work (PoW),6
2020-09-29,Steem Dollars,Social,6
2020-09-29,POA,Uncategorized,6
2020-09-29,SIRIN LABS Token,Uncategorized,5
2020-09-29,Po.et,Uncategorized,5
2020-09-29,Genesis Vision,Uncategorized,5
2020-09-29,OST,Computing,5
2020-09-29,Moeda Loyalty Points,Financial Service,5
2020-09-29,Ruff,IoT,5
2020-09-29,Mithril,Gaming,5
2020-09-29,Electra,Proof of Work (PoW),5
2020-09-29,Polis,Proof of Work (PoW),5
2020-09-29,SmartCash,Proof of Stake (PoS),5
2020-09-29,SmartMesh,Uncategorized,5
2020-09-29,Clams,Proof of Stake (PoS),5
2020-09-29,Credits,Financial Service,5
2020-09-29,Particl,Marketplace,5
2020-09-29,Dinastycoin,Proof of Work (PoW),4
2020-09-29,SALT,Financial Service,4
2020-09-29,FLO,Proof of Work (PoW),4
2020-09-29,Tokenomy,Crowdfunding,4
2020-09-29,SONM,Computing,4
2020-09-29,DigitalNote,Privacy,4
2020-09-29,bitCNY,Stablecoin,4
2020-09-29,Viacoin,Proof of Work (PoW),4
2020-09-29,ALQO,Proof of Work (PoW),4
2020-09-29,Ondori,Proof of Stake (PoS),4
2020-09-29,Gulden,Proof of Work (PoW),4
2020-09-29,Nucleus Vision,Uncategorized,4
2020-09-29,Phore,Privacy,4
2020-09-29,Pillar,Uncategorized,4
2020-09-29,Bitcore,Uncategorized,4
2020-09-29,NIX,Privacy,4
2020-09-29,Global Cryptocurrency,Uncategorized,4
2020-09-29,Flash,Proof of Stake (PoS),4
2020-09-29,Counterparty,Proof of Work (PoW),3
2020-09-29,MicroBitcoin,Financial Service,3
2020-09-29,Dentacoin,Healthcare,3
2020-09-29,Monero Classic,Proof of Work (PoW),3
2020-09-29,Asch,Proof of Work (PoW),3
2020-09-29,XTRABYTES,Uncategorized,3
2020-09-29,ColossusXT,Proof of Stake (PoS),3
2020-09-29,GridCoin,Proof of Work (PoW),3
2020-09-29,NuBits,Stablecoin,3
2020-09-29,Nexty,Financial Service,3
2020-09-29,Lykke,Exchange,3
2020-09-29,GlobalBoost-Y,Proof of Work (PoW),3
2020-09-29,ECC,Proof of Work (PoW),3
2020-09-29,BlackCoin,Proof of Stake (PoS),3
2020-09-29,Shift,Uncategorized,3
2020-09-29,Alias,Privacy,2
2020-09-29,Ambrosus,Uncategorized,2
2020-09-29,Litecoin Cash,Proof of Work (PoW),2
2020-09-29,NoLimitCoin,Gaming,2
2020-09-29,HTMLCOIN,Proof of Work (PoW),2
2020-09-29,Myriad,Proof of Work (PoW),2
2020-09-29,Stealth,Proof of Work (PoW),2
2020-09-29,Omni,Uncategorized,2
2020-09-29,Diamond,Proof of Work (PoW),2
2020-09-29,MintCoin,Proof of Work (PoW),2
2020-09-29,OKCash,Proof of Stake (PoS),2
2020-09-29,Red Pulse Phoenix,Uncategorized,2
2020-09-29,THEKEY,Identity,2
2020-09-29,42-coin,Proof of Work (PoW),2
2020-09-29,Mooncoin,Proof of Work (PoW),2
2020-09-29,HempCoin,Cannabis,2
2020-09-29,Feathercoin,Proof of Work (PoW),2
2020-09-29,Credo,Uncategorized,2
2020-09-29,Credit Tag Chain,Financial Service,2
2020-09-29,Odyssey,Abandoned,2
2020-09-29,Wowbit,Storage,2
2020-09-29,BitTube,Entertainment,2
2020-09-29,Cryptaur,Uncategorized,2
2020-09-29,VINchain,Proof of Stake (PoS),2
2020-09-29,PotCoin,Cannabis,2
2020-09-29,Radium,Identity,2
2020-09-29,Emercoin,Proof of Work (PoW),2
2020-09-29,Crown,Proof of Work (PoW),2
2020-09-29,ZClassic,Privacy,2
2020-09-29,BOScoin,Proof of Stake (PoS),2
2020-09-29,Rubycoin,Proof of Stake (PoS),2
2020-09-29,Peerplays,Gambling,2
2020-09-29,DeepOnion,Proof of Work (PoW),2
2020-09-29,Matrix AI Network,AI,2
2020-09-29,Curecoin,Proof of Work (PoW),2
2020-09-29,I/O Coin,Proof of Stake (PoS),2
2020-09-29,X-Cash,Proof of Work (PoW),1
2020-09-29,Bitcoin Atom,Proof of Work (PoW),1
2020-09-29,VeriCoin,Proof of Work (PoW),1
2020-09-29,e-Gulden,Proof of Work (PoW),1
2020-09-29,Teloscoin,Storage,1
2020-09-29,Terracoin,Proof of Work (PoW),1
2020-09-29,BOX Token,Uncategorized,1
2020-09-29,Dimecoin,Proof of Work (PoW),1
2020-09-29,MobileGo,Gaming,1
2020-09-29,Primecoin,Proof of Work (PoW),1
2020-09-29,ChatCoin,Social,1
2020-09-29,Bean Cash,Proof of Work (PoW),1
2020-09-29,Auxilium,Charity,1
2020-09-29,EUNO,Proof of Work (PoW),1
2020-09-29,Vipstar Coin,Charity,1
2020-09-29,Expanse,Proof of Work (PoW),1
2020-09-29,Sphere,Proof of Work (PoW),1
2020-09-29,Callisto Network,Proof of Work (PoW),1
2020-09-29,NewYorkCoin,Proof of Work (PoW),1
2020-09-29,Sumokoin,Proof of Work (PoW),1
2020-09-29,Manna,Uncategorized,1
2020-09-29,BitNewChain,Software,1
2020-09-29,MonetaryUnit,Proof of Work (PoW),1
2020-09-29,Scry.info,Uncategorized,1
2020-09-29,SnowGem,Proof of Work (PoW),1
2020-09-29,SolarCoin,Energy,1
2020-09-29,ToaCoin,Proof of Work (PoW),1
2020-09-29,Turtlecoin,Proof of Work (PoW),1
2020-09-29,Denarius,Proof of Work (PoW),1
2020-09-29,Auroracoin,Proof of Work (PoW),1
2020-09-29,Boolberry,Proof of Work (PoW),1
2020-09-29,Zipper,Privacy,1
2020-09-29,Nasdacoin,Proof of Stake (PoS),1
2020-09-29,Rise,Uncategorized,1
2020-09-29,CloakCoin,Proof of Stake (PoS),1
2020-09-29,TokenPay,Proof of Stake (PoS),1
2020-09-29,HEAT,Uncategorized,1
2020-09-29,PinkCoin,Charity,1
2020-09-29,Zero,Privacy,1
2020-09-29,Hush,Privacy,1
2020-09-29,Pirl,Proof of Work (PoW),1
2020-09-29,Infinitecoin,Proof of Work (PoW),1
2020-09-29,BitcoinZ,Privacy,1
2020-09-29,ATC Coin,Uncategorized,1
2020-09-29,Substratum,Computing,1
2020-09-29,LUXCoin,Proof of Work (PoW),1
2020-09-29,Pandacoin,Proof of Work (PoW),1
2020-09-29,Lobstex,Privacy,1
2020-09-29,Espers,Proof of Stake (PoS),1
2020-09-29,Zen Protocol,Financial Service,1
2020-09-29,StarCoin,Entertainment,1
2020-09-29,Internet of People,Proof of Work (PoW),1
2020-09-29,Dropil,Storage,1
2020-09-29,Bitcoin Private,Proof of Work (PoW),1
2020-09-29,Bitcoin Plus,Proof of Stake (PoS),1
2020-09-30,Bitcoin,Proof of Work (PoW),200000
2020-09-30,Ethereum,Proof of Work (PoW),40618
2020-09-30,Tether,Stablecoin,15541
2020-09-30,XRP,Financial Service,10937
2020-09-30,Binance Coin,Exchange,4236
2020-09-30,Bitcoin Cash,Proof of Work (PoW),4227
2020-09-30,Chainlink,Uncategorized,3450
2020-09-30,Cardano,Uncategorized,3147
2020-09-30,Litecoin,Proof of Work (PoW),3035
2020-09-30,USD Coin,Stablecoin,2530
2020-09-30,EOS,Uncategorized,2418
2020-09-30,Monero,Privacy,1885
2020-09-30,TRON,Entertainment,1883
2020-09-30,Tezos,Uncategorized,1639
2020-09-30,Stellar,Uncategorized,1555
2020-09-30,NEO,Proof of Stake (PoS),1346
2020-09-30,NEM,Uncategorized,1028
2020-09-30,Huobi Token,Exchange,972
2020-09-30,VeChain,Uncategorized,870
2020-09-30,IOTA,IoT,788
2020-09-30,Zcash,Privacy,682
2020-09-30,Dash,Proof of Work (PoW),673
2020-09-30,Ethereum Classic,Proof of Work (PoW),629
2020-09-30,Maker,Uncategorized,575
2020-09-30,TrueUSD,Stablecoin,509
2020-09-30,Ontology,Computing,472
2020-09-30,DigiByte,Proof of Work (PoW),360
2020-09-30,Basic Attention Token,Advertising,352
2020-09-30,Insight Chain,Education,352
2020-09-30,Dogecoin,Proof of Work (PoW),334
2020-09-30,0x,Exchange,305
2020-09-30,Waves,Proof of Stake (PoS),265
2020-09-30,Paxos Standard,Stablecoin,245
2020-09-30,Loopring,Exchange,243
2020-09-30,ICON,Identity,239
2020-09-30,Advanced Internet Blocks,Proof of Work (PoW),237
2020-09-30,Qtum,Proof of Stake (PoS),236
2020-09-30,Zilliqa,Uncategorized,205
2020-09-30,Kyber Network,Exchange,195
2020-09-30,Augur,Prediction,157
2020-09-30,Lisk,Uncategorized,148
2020-09-30,Decred,Proof of Work (PoW),142
2020-09-30,Bitcoin Gold,Proof of Work (PoW),140
2020-09-30,CyberVein,Uncategorized,140
2020-09-30,Siacoin,Storage,138
2020-09-30,Enjin Coin,Gaming,132
2020-09-30,Decentraland,Virtual Reality,123
2020-09-30,Aragon,Uncategorized,121
2020-09-30,Revain,Uncategorized,121
2020-09-30,Nano,Proof of Stake (PoS),110
2020-09-30,Golem,Computing,104
2020-09-30,Quant,Software,103
2020-09-30,Storj,Storage,102
2020-09-30,Bitcoin Diamond,Proof of Work (PoW),102
2020-09-30,Ravencoin,Computing,101
2020-09-30,Bytom,Uncategorized,97
2020-09-30,Cryptonex,Proof of Work (PoW),91
2020-09-30,IOST,Uncategorized,90
2020-09-30,Status,Social,85
2020-09-30,TomoChain,Social,85
2020-09-30,Divi,Proof of Stake (PoS),83
2020-09-30,Holo,Uncategorized,82
2020-09-30,MonaCoin,Proof of Work (PoW),82
2020-09-30,Bancor,Exchange,80
2020-09-30,Nexo,Financial Service,79
2020-09-30,Helium,Proof of Stake (PoS),76
2020-09-30,iExec RLC,Computing,73
2020-09-30,Centrality,Marketplace,71
2020-09-30,KuCoin Shares,Exchange,71
2020-09-30,Komodo,Proof of Work (PoW),70
2020-09-30,BitShares,Exchange,69
2020-09-30,Verge,Privacy,69
2020-09-30,Mixin,Social,69
2020-09-30,MCO,Financial Service,66
2020-09-30,Steem,Social,64
2020-09-30,WhiteCoin,Uncategorized,63
2020-09-30,Horizen,Privacy,57
2020-09-30,WAX,Marketplace,56
2020-09-30,HyperCash,Uncategorized,55
2020-09-30,aelf,Computing,55
2020-09-30,Vitae,Social,53
2020-09-30,Electroneum,Uncategorized,51
2020-09-30,Ardor,Uncategorized,51
2020-09-30,Gnosis,Prediction,48
2020-09-30,Enigma,Marketplace,46
2020-09-30,WaykiChain,Proof of Stake (PoS),45
2020-09-30,Stratis,Proof of Stake (PoS),45
2020-09-30,MaidSafeCoin,Uncategorized,44
2020-09-30,Zcoin,Privacy,44
2020-09-30,SingularityNET,Marketplace,42
2020-09-30,Aurora,Business Service,42
2020-09-30,Energi,Proof of Work (PoW),40
2020-09-30,Aeternity,Uncategorized,39
2020-09-30,IoTeX,IoT,39
2020-09-30,Aion,Uncategorized,38
2020-09-30,Ark,Uncategorized,38
2020-09-30,Wanchain,Financial Service,38
2020-09-30,Power Ledger,Energy,37
2020-09-30,Pundi X,Financial Service,33
2020-09-30,Elastos,Uncategorized,31
2020-09-30,Syscoin,Marketplace,31
2020-09-30,GXChain,Storage,30
2020-09-30,Digitex Futures,Exchange,30
2020-09-30,Loki,Communication,29
2020-09-30,Bluzelle,Storage,28
2020-09-30,Waltonchain,IoT,28
2020-09-30,Nectar,Exchange,28
2020-09-30,Nuls,Uncategorized,27
2020-09-30,Haven Protocol,Proof of Work (PoW),27
2020-09-30,CRYPTO20,Uncategorized,26
2020-09-30,PLATINCOIN,Business Service,26
2020-09-30,Bytecoin,Privacy,25
2020-09-30,Polymath,Investing Tool,24
2020-09-30,Cortex,AI,24
2020-09-30,DeviantCoin,Computing,22
2020-09-30,Hellenic Coin,Uncategorized,22
2020-09-30,PIVX,Privacy,21
2020-09-30,Loom Network,Social,21
2020-09-30,Metal,Financial Service,20
2020-09-30,FunFair,Gaming,20
2020-09-30,Dragonchain,Uncategorized,20
2020-09-30,Nebulas,Uncategorized,20
2020-09-30,Stakenet,Proof of Stake (PoS),20
2020-09-30,Cindicator,Investing Tool,19
2020-09-30,Dynamic Trading Rights,Exchange,18
2020-09-30,Everipedia,Education,18
2020-09-30,Dent,Uncategorized,18
2020-09-30,Nimiq,Proof of Work (PoW),18
2020-09-30,Fusion,Uncategorized,18
2020-09-30,Civic,Identity,18
2020-09-30,Quantstamp,Uncategorized,17
2020-09-30,PRIZM,Proof of Stake (PoS),17
2020-09-30,SaluS,Proof of Stake (PoS),17
2020-09-30,Gas,Uncategorized,16
2020-09-30,Ignis,Uncategorized,16
2020-09-30,Hifi Finance,Communication,16
2020-09-30,Cred,Financial Service,15
2020-09-30,Project Pai,Identity,15
2020-09-30,Metaverse ETP,Identity,14
2020-09-30,QASH,Uncategorized,14
2020-09-30,Populous,Marketplace,13
2020-09-30,Factom,Proof of Stake (PoS),13
2020-09-30,Groestlcoin,Proof of Work (PoW),13
2020-09-30,Unobtanium,Proof of Work (PoW),13
2020-09-30,Vertcoin,Proof of Work (PoW),13
2020-09-30,Nexus,Proof of Stake (PoS),13
2020-09-30,MIR COIN,Business Service,12
2020-09-30,Apollo Currency,Marketplace,12
2020-09-30,QuarkChain,Computing,12
2020-09-30,Aidos Kuneen,Proof of Work (PoW),12
2020-09-30,Einsteinium,Proof of Work (PoW),10
2020-09-30,DigixDAO,Uncategorized,10
2020-09-30,RChain,Uncategorized,10
2020-09-30,Telcoin,Uncategorized,10
2020-09-30,Kin,Uncategorized,10
2020-09-30,SALT,Financial Service,10
2020-09-30,Nxt,Proof of Stake (PoS),10
2020-09-30,TenX,Financial Service,10
2020-09-30,Raiden Network Token,Uncategorized,10
2020-09-30,PumaPay,Business Service,10
2020-09-30,High Performance Blockchain,Software,9
2020-09-30,LBRY Credits,Proof of Work (PoW),9
2020-09-30,GoChain,Software,9
2020-09-30,Skycoin,Uncategorized,9
2020-09-30,Achain,Proof of Stake (PoS),9
2020-09-30,Santiment Network Token,Investing Tool,9
2020-09-30,NavCoin,Proof of Stake (PoS),9
2020-09-30,CyberMiles,Marketplace,8
2020-09-30,Quark,Proof of Work (PoW),8
2020-09-30,HYCON,Computing,8
2020-09-30,Time New Bank,Uncategorized,8
2020-09-30,Neblio,Proof of Stake (PoS),8
2020-09-30,Ubiq,Proof of Work (PoW),8
2020-09-30,Gifto,Uncategorized,8
2020-09-30,Dynamic,Uncategorized,7
2020-09-30,Wagerr,Gambling,7
2020-09-30,Capricoin+,Uncategorized,7
2020-09-30,Bezant,Marketplace,7
2020-09-30,Peercoin,Proof of Work (PoW),7
2020-09-30,ODEM,Education,7
2020-09-30,Blocknet,Proof of Stake (PoS),7
2020-09-30,Propy,Real Estate,7
2020-09-30,Bread,Financial Service,7
2020-09-30,Clams,Proof of Stake (PoS),7
2020-09-30,ProximaX,Business Service,7
2020-09-30,Aeon,Privacy,6
2020-09-30,Burst,Uncategorized,6
2020-09-30,BnkToTheFuture,Investing Tool,6
2020-09-30,Endor Protocol,Prediction,6
2020-09-30,Veritaseum,Uncategorized,6
2020-09-30,Namecoin,Proof of Work (PoW),6
2020-09-30,Spectre.ai Dividend Token,Investing Tool,6
2020-09-30,Steem Dollars,Social,6
2020-09-30,MOAC,Uncategorized,6
2020-09-30,Bibox Token,Financial Service,6
2020-09-30,Monero Classic,Proof of Work (PoW),6
2020-09-30,POA,Uncategorized,6
2020-09-30,Genesis Vision,Uncategorized,6
2020-09-30,Dero,Proof of Work (PoW),5
2020-09-30,OST,Computing,5
2020-09-30,Po.et,Uncategorized,5
2020-09-30,GameCredits,Gaming,5
2020-09-30,SIRIN LABS Token,Uncategorized,5
2020-09-30,Ruff,IoT,5
2020-09-30,Mithril,Gaming,5
2020-09-30,Moeda Loyalty Points,Financial Service,5
2020-09-30,Electra,Proof of Work (PoW),5
2020-09-30,Lightning Bitcoin,Proof of Work (PoW),5
2020-09-30,Polis,Proof of Work (PoW),5
2020-09-30,SmartMesh,Uncategorized,5
2020-09-30,SmartCash,Proof of Stake (PoS),5
2020-09-30,Particl,Marketplace,5
2020-09-30,SONM,Computing,5
2020-09-30,Dinastycoin,Proof of Work (PoW),4
2020-09-30,Credits,Financial Service,4
2020-09-30,FLO,Proof of Work (PoW),4
2020-09-30,Viacoin,Proof of Work (PoW),4
2020-09-30,Tokenomy,Crowdfunding,4
2020-09-30,DigitalNote,Privacy,4
2020-09-30,bitCNY,Stablecoin,4
2020-09-30,NIX,Privacy,4
2020-09-30,Ondori,Proof of Stake (PoS),4
2020-09-30,Bitcore,Uncategorized,4
2020-09-30,Gulden,Proof of Work (PoW),4
2020-09-30,Pillar,Uncategorized,4
2020-09-30,Global Cryptocurrency,Uncategorized,4
2020-09-30,Dentacoin,Healthcare,4
2020-09-30,Nucleus Vision,Uncategorized,4
2020-09-30,Flash,Proof of Stake (PoS),3
2020-09-30,Phore,Privacy,3
2020-09-30,Counterparty,Proof of Work (PoW),3
2020-09-30,MicroBitcoin,Financial Service,3
2020-09-30,NuBits,Stablecoin,3
2020-09-30,XTRABYTES,Uncategorized,3
2020-09-30,Asch,Proof of Work (PoW),3
2020-09-30,GridCoin,Proof of Work (PoW),3
2020-09-30,Mooncoin,Proof of Work (PoW),3
2020-09-30,Lykke,Exchange,3
2020-09-30,ALQO,Proof of Work (PoW),3
2020-09-30,Nexty,Financial Service,3
2020-09-30,ColossusXT,Proof of Stake (PoS),3
2020-09-30,ECC,Proof of Work (PoW),3
2020-09-30,Alias,Privacy,3
2020-09-30,GlobalBoost-Y,Proof of Work (PoW),3
2020-09-30,Litecoin Cash,Proof of Work (PoW),2
2020-09-30,NoLimitCoin,Gaming,2
2020-09-30,THEKEY,Identity,2
2020-09-30,Red Pulse Phoenix,Uncategorized,2
2020-09-30,BlackCoin,Proof of Stake (PoS),2
2020-09-30,Ambrosus,Uncategorized,2
2020-09-30,Stealth,Proof of Work (PoW),2
2020-09-30,Shift,Uncategorized,2
2020-09-30,Diamond,Proof of Work (PoW),2
2020-09-30,Omni,Uncategorized,2
2020-09-30,HTMLCOIN,Proof of Work (PoW),2
2020-09-30,MintCoin,Proof of Work (PoW),2
2020-09-30,Myriad,Proof of Work (PoW),2
2020-09-30,Cryptaur,Uncategorized,2
2020-09-30,Radium,Identity,2
2020-09-30,Feathercoin,Proof of Work (PoW),2
2020-09-30,Credo,Uncategorized,2
2020-09-30,Credit Tag Chain,Financial Service,2
2020-09-30,Wowbit,Storage,2
2020-09-30,BitTube,Entertainment,2
2020-09-30,Odyssey,Abandoned,2
2020-09-30,Emercoin,Proof of Work (PoW),2
2020-09-30,VINchain,Proof of Stake (PoS),2
2020-09-30,OKCash,Proof of Stake (PoS),2
2020-09-30,ZClassic,Privacy,2
2020-09-30,Crown,Proof of Work (PoW),2
2020-09-30,Rubycoin,Proof of Stake (PoS),2
2020-09-30,PotCoin,Cannabis,2
2020-09-30,BOScoin,Proof of Stake (PoS),2
2020-09-30,42-coin,Proof of Work (PoW),2
2020-09-30,Peerplays,Gambling,2
2020-09-30,I/O Coin,Proof of Stake (PoS),2
2020-09-30,Curecoin,Proof of Work (PoW),2
2020-09-30,VeriCoin,Proof of Work (PoW),2
2020-09-30,Matrix AI Network,AI,2
2020-09-30,X-Cash,Proof of Work (PoW),1
2020-09-30,Bitcoin Atom,Proof of Work (PoW),1
2020-09-30,Terracoin,Proof of Work (PoW),1
2020-09-30,e-Gulden,Proof of Work (PoW),1
2020-09-30,Teloscoin,Storage,1
2020-09-30,Auxilium,Charity,1
2020-09-30,AirWire,Financial Service,1
2020-09-30,HempCoin,Cannabis,1
2020-09-30,BOX Token,Uncategorized,1
2020-09-30,Infinitecoin,Proof of Work (PoW),1
2020-09-30,DeepOnion,Proof of Work (PoW),1
2020-09-30,Scry.info,Uncategorized,1
2020-09-30,Bean Cash,Proof of Work (PoW),1
2020-09-30,MobileGo,Gaming,1
2020-09-30,Sphere,Proof of Work (PoW),1
2020-09-30,SnowGem,Proof of Work (PoW),1
2020-09-30,Sumokoin,Proof of Work (PoW),1
2020-09-30,Callisto Network,Proof of Work (PoW),1
2020-09-30,Vipstar Coin,Charity,1
2020-09-30,Expanse,Proof of Work (PoW),1
2020-09-30,MonetaryUnit,Proof of Work (PoW),1
2020-09-30,BitNewChain,Software,1
2020-09-30,Manna,Uncategorized,1
2020-09-30,Primecoin,Proof of Work (PoW),1
2020-09-30,EUNO,Proof of Work (PoW),1
2020-09-30,Espers,Proof of Stake (PoS),1
2020-09-30,ToaCoin,Proof of Work (PoW),1
2020-09-30,Rise,Uncategorized,1
2020-09-30,Turtlecoin,Proof of Work (PoW),1
2020-09-30,Denarius,Proof of Work (PoW),1
2020-09-30,TokenPay,Proof of Stake (PoS),1
2020-09-30,SolarCoin,Energy,1
2020-09-30,Auroracoin,Proof of Work (PoW),1
2020-09-30,Boolberry,Proof of Work (PoW),1
